location_id,product_name,category,type,strain,amount,thc,cbd,price_original,price_discounted,brand,product_id_website,product_description,product_url,image_url,image_filename,featured,stock,qty
muv_apollo_beach,Confetti Kush Cake,Flower,Rick Simpson Oil (RSO),Hybrid,3.5g,18.50%,0.08%,60,,MÜV,865598,"Reserve Flower encompasses an array of premium cannabis genetics. These exotic strains have been rigorously phenohunted in the MÜV Cultivation and present striking features: dense trichome production, unique bud structures, and robust THC content",https://www.iheartjane.com/embed/stores/487/products/865598/muv-confetti-kush-cake,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Durban Dream,Flower,Rick Simpson Oil (RSO),Sativa,3.5g,19.90%,0.07%,50,40,MÜV,216743,"MÜV Premium Cannabis Flower is meticulously grown at a 150,000 sq. ft. state-of-the-art indoor facility in Apollo Beach, FL. By carefully monitoring and controlling the cultivation environment, we produce the highest quality flowers on the market.With our cutting-edge methods, MÜV produces a variety of colorful and aromatic cannabis strains. In growing crops without the use of harmful pesticides, each variety expresses unique characteristics and flavor profiles. For MÜV patients, these traits satisfy both personal preferences and medicinal needs.",https://www.iheartjane.com/embed/stores/487/products/216743/muv-durban-dream,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Durban Dream,Flower,Rick Simpson Oil (RSO),Sativa,3.5g,20.00%,0.25%,32,25.6,MÜV,220437,"MÜV Premium Cannabis Flower is meticulously grown at a 150,000 sq. ft. state-of-the-art indoor facility in Apollo Beach, FL. By carefully monitoring and controlling the cultivation environment, we produce the highest quality flowers on the market.With our cutting-edge methods, MÜV produces a variety of colorful and aromatic cannabis strains. In growing crops without the use of harmful pesticides, each variety expresses unique characteristics and flavor profiles. For MÜV patients, these traits satisfy both personal preferences and medicinal needs.",https://www.iheartjane.com/embed/stores/487/products/220437/muv-durban-dream,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Florida Triangle,Flower,Rick Simpson Oil (RSO),Hybrid,3.5g,17.19%,0.06%,50,40,MÜV,906014,"MÜV Premium Cannabis Flower is meticulously grown at a 150,000 sq. ft. state-of-the-art indoor facility in Apollo Beach, FL. By carefully monitoring and controlling the cultivation environment, we produce the highest quality flowers on the market.With our cutting-edge methods, MÜV produces a variety of colorful and aromatic cannabis strains. In growing crops without the use of harmful pesticides, each variety expresses unique characteristics and flavor profiles. For MÜV patients, these traits satisfy both personal preferences and medicinal needs.",https://www.iheartjane.com/embed/stores/487/products/906014/muv-florida-triangle,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Florida Triangle,Flower,Rick Simpson Oil (RSO),Hybrid,3.5g,16.70%,0.04%,40,32,MÜV,906069,"MÜV Premium Cannabis Flower is meticulously grown at a 150,000 sq. ft. state-of-the-art indoor facility in Apollo Beach, FL. By carefully monitoring and controlling the cultivation environment, we produce the highest quality flowers on the market.With our cutting-edge methods, MÜV produces a variety of colorful and aromatic cannabis strains. In growing crops without the use of harmful pesticides, each variety expresses unique characteristics and flavor profiles. For MÜV patients, these traits satisfy both personal preferences and medicinal needs.",https://www.iheartjane.com/embed/stores/487/products/906069/muv-florida-triangle,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Punch Cookies,Flower,Rick Simpson Oil (RSO),Hybrid,3.5g,19.93%,0.07%,50,,MÜV,411070,"MÜV Premium Cannabis Flower is meticulously grown at a 150,000 sq. ft. state-of-the-art indoor facility in Apollo Beach, FL. By carefully monitoring and controlling the cultivation environment, we produce the highest quality flowers on the market.With our cutting-edge methods, MÜV produces a variety of colorful and aromatic cannabis strains. In growing crops without the use of harmful pesticides, each variety expresses unique characteristics and flavor profiles. For MÜV patients, these traits satisfy both personal preferences and medicinal needs.",https://www.iheartjane.com/embed/stores/487/products/411070/muv-punch-cookies,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Robots,Flower,Rick Simpson Oil (RSO),Hybrid,3.5g,26.20%,0.10%,50,,MÜV,711678,"MÜV Premium Cannabis Flower is meticulously grown at a 150,000 sq. ft. state-of-the-art indoor facility in Apollo Beach, FL. By carefully monitoring and controlling the cultivation environment, we produce the highest quality flowers on the market.With our cutting-edge methods, MÜV produces a variety of colorful and aromatic cannabis strains. In growing crops without the use of harmful pesticides, each variety expresses unique characteristics and flavor profiles. For MÜV patients, these traits satisfy both personal preferences and medicinal needs.",https://www.iheartjane.com/embed/stores/487/products/711678/muv-robots,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Root Beer Cream Cake,Flower,Rick Simpson Oil (RSO),Hybrid,3.5g,21.70%,0.15%,60,,MÜV,866100,"Reserve Flower encompasses an array of premium cannabis genetics. These exotic strains have been rigorously phenohunted in the MÜV Cultivation and present striking features: dense trichome production, unique bud structures, and robust THC content",https://www.iheartjane.com/embed/stores/487/products/866100/muv-rtbeer-crmcke,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Slurricane,Flower,Rick Simpson Oil (RSO),Indica,3.5g,19.00%,0.25%,55,,MÜV,254231,"MÜV Flower Cups are designed for pure flower vaping, offering patients the synergistic benefits of cannabis without combustion. The strain-specific flower cups are compatible with MÜV Tabletop Vaporizers and are sold in 3-cup bottles, with 3.5 grams total per bottle.",https://www.iheartjane.com/embed/stores/487/products/254231/muv-slurricane,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Slurricane,Flower,Rick Simpson Oil (RSO),Indica,3.5g,21.90%,0.07%,50,,MÜV,267939,"MÜV Premium Cannabis Flower is meticulously grown at a 150,000 sq. ft. state-of-the-art indoor facility in Apollo Beach, FL. By carefully monitoring and controlling the cultivation environment, we produce the highest quality flowers on the market.With our cutting-edge methods, MÜV produces a variety of colorful and aromatic cannabis strains. In growing crops without the use of harmful pesticides, each variety expresses unique characteristics and flavor profiles. For MÜV patients, these traits satisfy both personal preferences and medicinal needs.",https://www.iheartjane.com/embed/stores/487/products/267939/muv-slurricane,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,South Beach Sunrise,Flower,Shake,Hybrid,7g,18.08%,0.03%,40,,MÜV,1107207,"MÜV Premium Flower Ground Shake is a convenient option to consume whole flower. While some companies may solely collect the bits and pieces that fall naturally off the bud while handled, or collect a myriad of strains and mix them together, that is not the case at MÜV. Shake is the same strain-specific Premium Cannabis utilized in tiered flower, simply ground for ease of use. The 7 g flower option provides a diverse spectrum of colors and aromas, with the occasional stem or sugar leaf.",https://www.iheartjane.com/embed/stores/487/products/1107207/muv-south-beach-sunrise,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,South Beach Sunrise,Flower,Shake,Hybrid,3.5g,22.20%,0.04%,32,,MÜV,875615,"MÜV Premium Cannabis Flower is meticulously grown at a 150,000 sq. ft. state-of-the-art indoor facility in Apollo Beach, FL. By carefully monitoring and controlling the cultivation environment, we produce the highest quality flowers on the market.With our cutting-edge methods, MÜV produces a variety of colorful and aromatic cannabis strains. In growing crops without the use of harmful pesticides, each variety expresses unique characteristics and flavor profiles. For MÜV patients, these traits satisfy both personal preferences and medicinal needs.",https://www.iheartjane.com/embed/stores/487/products/875615/muv-south-beach-sunrise,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,SSI95,Flower,Shake,Hybrid,3.5g,19.70%,0.06%,50,,MÜV,679843,"MÜV Premium Cannabis Flower is meticulously grown at a 150,000 sq. ft. state-of-the-art indoor facility in Apollo Beach, FL. By carefully monitoring and controlling the cultivation environment, we produce the highest quality flowers on the market.With our cutting-edge methods, MÜV produces a variety of colorful and aromatic cannabis strains. In growing crops without the use of harmful pesticides, each variety expresses unique characteristics and flavor profiles. For MÜV patients, these traits satisfy both personal preferences and medicinal needs.",https://www.iheartjane.com/embed/stores/487/products/679843/muv-ssi95,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Terp Pen,Gear,Vaporizers,Hybrid,,,,35,,Boundless,235289,"The Boundless Terp Pen is a discreet and ultraportable device that makes vaporizing concentrates quick and easy. Constructed from medical-grade stainless steel, the Boundless Terp Pen is durable and easy to clean. The ceramic coil helps deliver all of your concentrate’s flavor, without introducing outside tastes. Slightly larger than a ballpoint pen, the Boundless Terp Pen won’t draw any unwanted attention.Features:Instant Heat-Up TimeCompact & UltraportableButtonless OperationStainless Steel ConstructionCeramic Coil TechnologyBreath-Activated BatteryMagnetic CapEasy-To-Clean Design",https://www.iheartjane.com/embed/stores/487/products/235289/boundless-terp-pen,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Battery and Charger,Gear,Vaporizers,Hybrid,,,,15,,MÜV,80512,Battery and USB charger for MÜV Püre cartridges with universal 510 threading. Battery has easy to use 5 click on and 5 click off push button function that deliver long lasting use between charges. Battery also has a  2 click preheat option to heat your cannabis oil to optimum temperature for vaping. No medicine comes with this product.,https://www.iheartjane.com/embed/stores/487/products/80512/muv-battery-charger,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,MuV Dart Battery,Gear,Vaporizers,Hybrid,,,,25,,MÜV,644451,The MÜV Dart Battery features industry leader CCELL® technology and advanced control systems for consistent and reliable medical marijuana dosing. ,https://www.iheartjane.com/embed/stores/487/products/644451/muv-muv-dart-battery,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Puffco Classic Chamber,Gear,Accessories,Hybrid,,,,60,,Puffco,472816,"The Peak atomizer is a thermal-banger style, designed for optimal heat performance. It's made without the use of any coils, glues, plastics, or fibers, creating the purest consumption experience ever. It contains a ceramic bowl that provides the best possible flavor and heat profile.",https://www.iheartjane.com/embed/stores/487/products/472816/puffco-peak-pro-chamber,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Puffco Plus,Gear,Vaporizers,Hybrid,,,,90,,Puffco,6663,"The Puffco Plus is a portable concentrate vaporizer that flavorfully replicates the dab experience. This highly awarded, hand-held device is perfect for those who are new to concentrates and seasoned users looking for a great mobile solution.The Plus mouthpiece combines a loading tool, splash guard, and carb cap all in one! The dart can be easily extended by pressing down on the silicone top, allowing you to scoop concentrates with ease.",https://www.iheartjane.com/embed/stores/487/products/6663/puffco-plus-device,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Apple Juice,Pre-Roll,Pre Roll Packs,Hybrid,,15.60%,0.05%,45,,MÜV,879951," Reserve consists of exotic cultivars, extensively phenohunted (exception: M.A.C. 1) at the MÜV Cultivation for their striking features. Think of Reserve Pre-roll tins as the most convenient and affordable way to explore Reserve strains. Each 0.7-g cone is packed meticulously with our top-of-the-line cultivars, totaling an 3.5 g or 1/8th in weight.",https://www.iheartjane.com/embed/stores/487/products/879951/muv-apple-juice-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Cherry Punch,Pre-Roll,Pre Roll Packs,Hybrid,,16.98%,0.07%,35,,MÜV,1028672,"MÜV 5-Pack Pre-roll tins are the perfect solution for convenient, on-the-go medicating. Each pre-roll was finely crafted using only MÜV Premium Cannabis and biodegradable materials, and meticulously packed to burn evenly from start to finish.  Think of the tin as the most convenient 1/8th, containing 5 pre-rolls packaged and ready-to-go, measuring at 0.7 g each.",https://www.iheartjane.com/embed/stores/487/products/1028672/muv-cherry-punch-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Confetti Kush Cake,Pre-Roll,Pre Roll Packs,Hybrid,,17.37%,0.05%,45,,MÜV,879980," Reserve consists of exotic cultivars, extensively phenohunted (exception: M.A.C. 1) at the MÜV Cultivation for their striking features. Think of Reserve Pre-roll tins as the most convenient and affordable way to explore Reserve strains. Each 0.7-g cone is packed meticulously with our top-of-the-line cultivars, totaling an 3.5 g or 1/8th in weight.",https://www.iheartjane.com/embed/stores/487/products/879980/muv-confetti-kush-cake-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Durban Dream,Pre-Roll,Pre Rolls,Sativa,,16.34%,0.08%,8,,MÜV,965824,"Each MÜV .7 gram Pre-Roll is packaged in an airtight tube to ensure freshness as well as provide a convenient protective case. MÜV Premium Cannabis Flower is meticulously grown at a state-of-the-art indoor facility. Our flowers present a diverse spectrum of colors and aromas all delivered in a smooth burning smaller size. MÜV offers a variety of strains for our patients, each with unique qualities that satisfy a variety of needs",https://www.iheartjane.com/embed/stores/487/products/965824/muv-durban-dream-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Durban Dream,Pre-Roll,Pre Roll Packs,Sativa,,17.11%,0.07%,35,,MÜV,813107,"MÜV 5-Pack Pre-roll tins are the perfect solution for convenient, on-the-go medicating. Each pre-roll was finely crafted using only MÜV Premium Cannabis and biodegradable materials, and meticulously packed to burn evenly from start to finish.  Think of the tin as the most convenient 1/8th, containing 5 pre-rolls packaged and ready-to-go, measuring at 0.7 g each.",https://www.iheartjane.com/embed/stores/487/products/813107/muv-durban-dream-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Florida Triangle,Pre-Roll,Pre Roll Packs,Hybrid,,12.50%,0.06%,35,,MÜV,922681,"MÜV 5-Pack Pre-roll tins are the perfect solution for convenient, on-the-go medicating. Each pre-roll was finely crafted using only MÜV Premium Cannabis and biodegradable materials, and meticulously packed to burn evenly from start to finish.  Think of the tin as the most convenient 1/8th, containing 5 pre-rolls packaged and ready-to-go, measuring at 0.7 g each.",https://www.iheartjane.com/embed/stores/487/products/922681/muv-florida-triangle-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Grape Noir,Pre-Roll,Pre Roll Packs,Hybrid,,24.00%,0.06%,45,,MÜV,837287," Reserve consists of exotic cultivars, extensively phenohunted (exception: M.A.C. 1) at the MÜV Cultivation for their striking features. Think of Reserve Pre-roll tins as the most convenient and affordable way to explore Reserve strains. Each 0.7-g cone is packed meticulously with our top-of-the-line cultivars, totaling an 3.5 g or 1/8th in weight.",https://www.iheartjane.com/embed/stores/487/products/837287/muv-grape-noir-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Guru,Pre-Roll,Pre Roll Packs,Indica,,16.80%,0.07%,35,,MÜV,808543,"MÜV 5-Pack Pre-roll tins are the perfect solution for convenient, on-the-go medicating. Each pre-roll was finely crafted using only MÜV Premium Cannabis and biodegradable materials, and meticulously packed to burn evenly from start to finish.  Think of the tin as the most convenient 1/8th, containing 5 pre-rolls packaged and ready-to-go, measuring at 0.7 g each.",https://www.iheartjane.com/embed/stores/487/products/808543/muv-guru-10-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,M.A.C.1,Pre-Roll,Pre Roll Packs,Hybrid,,20.50%,0.08%,45,,MÜV,800655," Reserve consists of exotic cultivars, extensively phenohunted (exception: M.A.C. 1) at the MÜV Cultivation for their striking features. Think of Reserve Pre-roll tins as the most convenient and affordable way to explore Reserve strains. Each 0.7-g cone is packed meticulously with our top-of-the-line cultivars, totaling an 3.5 g or 1/8th in weight.",https://www.iheartjane.com/embed/stores/487/products/800655/muv-mac-1-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Miss Daisy,Pre-Roll,Pre Roll Packs,Hybrid,,19.60%,0.06%,35,,MÜV,1028790,"MÜV 5-Pack Pre-roll tins are the perfect solution for convenient, on-the-go medicating. Each pre-roll was finely crafted using only MÜV Premium Cannabis and biodegradable materials, and meticulously packed to burn evenly from start to finish.  Think of the tin as the most convenient 1/8th, containing 5 pre-rolls packaged and ready-to-go, measuring at 0.7 g each.",https://www.iheartjane.com/embed/stores/487/products/1028790/muv-miss-daisy-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Punch Cookies,Pre-Roll,Pre Roll Packs,Hybrid,,16.30%,,35,,MÜV,1025196,"MÜV 5-Pack Pre-roll tins are the perfect solution for convenient, on-the-go medicating. Each pre-roll was finely crafted using only MÜV Premium Cannabis and biodegradable materials, and meticulously packed to burn evenly from start to finish.  Think of the tin as the most convenient 1/8th, containing 5 pre-rolls packaged and ready-to-go, measuring at 0.7 g each.",https://www.iheartjane.com/embed/stores/487/products/1025196/muv-punch-cookies-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Root Beer Cream Cake,Pre-Roll,Pre Rolls,Hybrid,,17.70%,,10,,MÜV,1010626,"Think of Verano Reserve Pre-rolls as the most convenient and affordable way to explore Reserve - the exclusive strains, exotic cultivars, extensively phenohunted. Each 0.7-g cone is packed meticulously with our top-of-the-line cultivars.",https://www.iheartjane.com/embed/stores/487/products/1010626/muv-root-beer-cream-cake-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Root Beer Cream Cake,Pre-Roll,Pre Roll Packs,Hybrid,,22.60%,0.06%,45,,MÜV,899826," Reserve consists of exotic cultivars, extensively phenohunted (exception: M.A.C. 1) at the MÜV Cultivation for their striking features. Think of Reserve Pre-roll tins as the most convenient and affordable way to explore Reserve strains. Each 0.7-g cone is packed meticulously with our top-of-the-line cultivars, totaling an 3.5 g or 1/8th in weight.",https://www.iheartjane.com/embed/stores/487/products/899826/muv-root-beer-cream-cake-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Space Mints,Pre-Roll,Pre Roll Packs,Hybrid,,26.85%,0.16%,45,,MÜV,1004417," Reserve consists of exotic cultivars, extensively phenohunted (exception: M.A.C. 1) at the MÜV Cultivation for their striking features. Think of Reserve Pre-roll tins as the most convenient and affordable way to explore Reserve strains. Each 0.7-g cone is packed meticulously with our top-of-the-line cultivars, totaling an 3.5 g or 1/8th in weight.",https://www.iheartjane.com/embed/stores/487/products/1004417/muv-space-mints-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Triangle Kush,Pre-Roll,Pre Roll Packs,Indica,,18.05%,0.06%,35,,MÜV,812535,"MÜV 5-Pack Pre-roll tins are the perfect solution for convenient, on-the-go medicating. Each pre-roll was finely crafted using only MÜV Premium Cannabis and biodegradable materials, and meticulously packed to burn evenly from start to finish.  Think of the tin as the most convenient 1/8th, containing 5 pre-rolls packaged and ready-to-go, measuring at 0.7 g each.",https://www.iheartjane.com/embed/stores/487/products/812535/muv-triangle-kush-7g,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,1:1 EnCaps™ Tincture,Oral,Sublinguals,Hybrid,,150mg,150mg,40,,MÜV,82587,"MÜV 1:1 Tincture offers relief from a variety of physical and psychological ailments because it’s a balanced mix of cannabinoids. This formulation provides the benefits of both THC and CBD, with less of the psychoactive effects commonly associated with THC. Because this tincture is water-soluble, it mixes well with liquids.All MÜV Tinctures have a patented encapsulation technology for efficient dosing and can be dosed sublingually, as well as mixed with foods and liquids.Please note, this product contains trace amounts of alcohol.",https://www.iheartjane.com/embed/stores/487/products/82587/muv-1-1-150mg-cbd-150mg-thc,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,CBD EnCaps™ Tincture,Oral,Sublinguals,Hybrid,,,300mg,40,,MÜV,82588,"MÜV CBD Tincture is an efficient aid for both inflammation and anxiety. Because this tincture is water-soluble, it mixes well with liquids. Unlike THC, CBD does not produce any of the psychoactive effects commonly associated with cannabis. Therefore, this cannabinoid is extremely popular among patients.All MÜV Tinctures have a patented encapsulation technology for efficient dosing and can be dosed sublingually, as well as mixed with foods and liquids.",https://www.iheartjane.com/embed/stores/487/products/82588/muv-cbd-300mg,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Florida Triangle,Oral,Sublinguals,Hybrid,,,,65,,MÜV,1088524,"MÜV RSO Tincture offers an ideal way to ease into RSO for patients who haven’t tried that potent formof cannabis. Dropper-based dosing allows patients to gradually increase the dosage to find just the rightlevel for their unique symptom relief, with even finer control than is found with syringe-based delivery. MÜVStrain-specific RSO Tinctures offer the full complement of terpenes and cannabinoidsunique to each strain used.",https://www.iheartjane.com/embed/stores/487/products/1088524/muv-florida-triangle-600mg,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,Guru,Oral,Sublinguals,Indica,,,,65,,MÜV,578817,"MÜV RSO Tincture offers an ideal way to ease into RSO for patients who haven’t tried that potent formof cannabis. Dropper-based dosing allows patients to gradually increase the dosage to find just the rightlevel for their unique symptom relief, with even finer control than is found with syringe-based delivery. MÜVStrain-specific RSO Tinctures offer the full complement of terpenes and cannabinoidsunique to each strain used.",https://www.iheartjane.com/embed/stores/487/products/578817/muv-guru-600mg,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
muv_apollo_beach,London Pound Mints,Oral,Sublinguals,Hybrid,,,,65,,MÜV,771121,"MÜV RSO Tincture offers an ideal way to ease into RSO for patients who haven’t tried that potent formof cannabis. Dropper-based dosing allows patients to gradually increase the dosage to find just the rightlevel for their unique symptom relief, with even finer control than is found with syringe-based delivery. MÜVStrain-specific RSO Tinctures offer the full complement of terpenes and cannabinoidsunique to each strain used.",https://www.iheartjane.com/embed/stores/487/products/771121/muv-london-pound-mints-600mg,https://v2.checkprojectstatus.com/Laravel/uploads/products/166115963516601173251656048139_8641.jpg,166115963516601173251656048139_8641.jpg,0,0,1000
